source,target,weight,time,electrode
e10_w11_t187,e10_w11_t188,1.0,11,C4
e10_w11_t188,e10_w11_t189,1.0,11,C4
e10_w11_t189,e10_w11_t190,1.0,11,C4
e10_w11_t198,e10_w11_t199,1.0,11,C4
e10_w11_t199,e10_w11_t200,1.0,11,C4
e10_w11_t200,e10_w11_t201,1.0,11,C4
e10_w11_t200,e10_w11_t207,0.1429,11,C4
e10_w11_t201,e10_w11_t202,1.0,11,C4
e10_w11_t201,e10_w11_t205,0.25,11,C4
e10_w11_t209,e10_w11_t210,1.0,11,C4
e10_w11_t210,e10_w11_t211,1.0,11,C4
e10_w11_t229,e10_w11_t230,1.0,11,C4
e10_w11_t230,e10_w11_t231,1.0,11,C4
e10_w11_t251,e10_w11_t252,1.0,11,C4
e10_w11_t252,e10_w11_t253,1.0,11,C4
e11_w11_t39,e11_w11_t40,1.0,11,T8
e11_w11_t64,e11_w11_t65,1.0,11,T8
e11_w11_t65,e11_w11_t66,1.0,11,T8
e11_w11_t72,e11_w11_t73,1.0,11,T8
e11_w11_t82,e11_w11_t169,0.0115,11,T8
e11_w11_t83,e11_w11_t84,1.0,11,T8
e11_w11_t84,e11_w11_t85,1.0,11,T8
e11_w11_t84,e11_w11_t99,0.0667,11,T8
e11_w11_t85,e11_w11_t86,1.0,11,T8
e11_w11_t86,e11_w11_t87,1.0,11,T8
e11_w11_t96,e11_w11_t97,1.0,11,T8
e11_w11_t97,e11_w11_t98,1.0,11,T8
e11_w11_t105,e11_w11_t106,1.0,11,T8
e11_w11_t106,e11_w11_t107,1.0,11,T8
e11_w11_t106,e11_w11_t118,0.0833,11,T8
e11_w11_t107,e11_w11_t108,1.0,11,T8
e11_w11_t107,e11_w11_t115,0.125,11,T8
e11_w11_t119,e11_w11_t120,1.0,11,T8
e11_w11_t120,e11_w11_t121,1.0,11,T8
e11_w11_t124,e11_w11_t125,1.0,11,T8
e11_w11_t167,e11_w11_t168,1.0,11,T8
e11_w11_t168,e11_w11_t169,1.0,11,T8
e11_w11_t184,e11_w11_t185,1.0,11,T8
e11_w11_t217,e11_w11_t218,1.0,11,T8
e11_w11_t218,e11_w11_t219,1.0,11,T8
e11_w11_t219,e11_w11_t220,1.0,11,T8
e11_w11_t219,e11_w11_t233,0.0714,11,T8
e11_w11_t220,e11_w11_t221,1.0,11,T8
e11_w11_t220,e11_w11_t231,0.0909,11,T8
e11_w11_t221,e11_w11_t222,1.0,11,T8
e11_w11_t221,e11_w11_t230,0.1111,11,T8
e11_w11_t222,e11_w11_t223,1.0,11,T8
e11_w11_t230,e11_w11_t231,1.0,11,T8
e11_w11_t231,e11_w11_t232,1.0,11,T8
e11_w11_t232,e11_w11_t233,1.0,11,T8
e11_w11_t239,e11_w11_t240,1.0,11,T8
e11_w11_t240,e11_w11_t241,1.0,11,T8
e11_w11_t254,e11_w11_t255,1.0,11,T8
e15_w11_t188,e15_w11_t189,1.0,11,P4
e15_w11_t189,e15_w11_t190,1.0,11,P4
e15_w11_t200,e15_w11_t201,1.0,11,P4
e15_w11_t201,e15_w11_t202,1.0,11,P4
e15_w11_t201,e15_w11_t206,0.2,11,P4
e15_w11_t240,e15_w11_t241,1.0,11,P4
e15_w11_t245,e15_w11_t254,0.1111,11,P4
e15_w11_t253,e15_w11_t254,1.0,11,P4
e15_w11_t254,e15_w11_t255,1.0,11,P4
e16_w11_t9,e16_w11_t10,1.0,11,P8
e16_w11_t10,e16_w11_t11,1.0,11,P8
e16_w11_t41,e16_w11_t66,0.04,11,P8
e16_w11_t44,e16_w11_t65,0.0476,11,P8
e16_w11_t64,e16_w11_t65,1.0,11,P8
e16_w11_t65,e16_w11_t66,1.0,11,P8
e16_w11_t66,e16_w11_t67,1.0,11,P8
e16_w11_t75,e16_w11_t76,1.0,11,P8
e16_w11_t92,e16_w11_t107,0.0667,11,P8
e16_w11_t93,e16_w11_t94,1.0,11,P8
e16_w11_t93,e16_w11_t105,0.0833,11,P8
e16_w11_t94,e16_w11_t95,1.0,11,P8
e16_w11_t95,e16_w11_t96,1.0,11,P8
e16_w11_t95,e16_w11_t105,0.1,11,P8
e16_w11_t103,e16_w11_t104,1.0,11,P8
e16_w11_t104,e16_w11_t105,1.0,11,P8
e16_w11_t105,e16_w11_t106,1.0,11,P8
e16_w11_t106,e16_w11_t107,1.0,11,P8
e16_w11_t107,e16_w11_t108,1.0,11,P8
e16_w11_t113,e16_w11_t114,1.0,11,P8
e16_w11_t113,e16_w11_t127,0.0714,11,P8
e16_w11_t114,e16_w11_t115,1.0,11,P8
e16_w11_t114,e16_w11_t126,0.0833,11,P8
e16_w11_t115,e16_w11_t116,1.0,11,P8
e16_w11_t116,e16_w11_t117,1.0,11,P8
e16_w11_t118,e16_w11_t124,0.1667,11,P8
e16_w11_t123,e16_w11_t124,1.0,11,P8
e16_w11_t124,e16_w11_t125,1.0,11,P8
e16_w11_t125,e16_w11_t126,1.0,11,P8
e16_w11_t126,e16_w11_t127,1.0,11,P8
e16_w11_t132,e16_w11_t133,1.0,11,P8
e16_w11_t133,e16_w11_t134,1.0,11,P8
e16_w11_t134,e16_w11_t135,1.0,11,P8
e16_w11_t135,e16_w11_t136,1.0,11,P8
e16_w11_t138,e16_w11_t145,0.1429,11,P8
e16_w11_t144,e16_w11_t145,1.0,11,P8
e16_w11_t145,e16_w11_t146,1.0,11,P8
e16_w11_t146,e16_w11_t147,1.0,11,P8
e16_w11_t147,e16_w11_t148,1.0,11,P8
e16_w11_t156,e16_w11_t157,1.0,11,P8
e16_w11_t157,e16_w11_t158,1.0,11,P8
e16_w11_t157,e16_w11_t170,0.0769,11,P8
e16_w11_t203,e16_w11_t221,0.0556,11,P8
e16_w11_t205,e16_w11_t206,1.0,11,P8
e16_w11_t206,e16_w11_t207,1.0,11,P8
e16_w11_t207,e16_w11_t208,1.0,11,P8
e16_w11_t207,e16_w11_t219,0.0833,11,P8
e16_w11_t208,e16_w11_t209,1.0,11,P8
e16_w11_t209,e16_w11_t210,1.0,11,P8
e16_w11_t209,e16_w11_t215,0.1667,11,P8
e16_w11_t210,e16_w11_t211,1.0,11,P8
e16_w11_t215,e16_w11_t216,1.0,11,P8
e16_w11_t216,e16_w11_t217,1.0,11,P8
e16_w11_t217,e16_w11_t218,1.0,11,P8
e16_w11_t218,e16_w11_t219,1.0,11,P8
e16_w11_t219,e16_w11_t220,1.0,11,P8
e16_w11_t220,e16_w11_t221,1.0,11,P8
e16_w11_t227,e16_w11_t228,1.0,11,P8
e16_w11_t228,e16_w11_t229,1.0,11,P8
e16_w11_t228,e16_w11_t247,0.0526,11,P8
e16_w11_t229,e16_w11_t230,1.0,11,P8
e16_w11_t229,e16_w11_t244,0.0667,11,P8
e16_w11_t230,e16_w11_t231,1.0,11,P8
e16_w11_t230,e16_w11_t242,0.0833,11,P8
e16_w11_t231,e16_w11_t232,1.0,11,P8
e16_w11_t231,e16_w11_t240,0.1111,11,P8
e16_w11_t232,e16_w11_t233,1.0,11,P8
e16_w11_t232,e16_w11_t239,0.1429,11,P8
e16_w11_t233,e16_w11_t234,1.0,11,P8
e16_w11_t238,e16_w11_t239,1.0,11,P8
e16_w11_t239,e16_w11_t240,1.0,11,P8
e16_w11_t240,e16_w11_t241,1.0,11,P8
e16_w11_t241,e16_w11_t242,1.0,11,P8
e16_w11_t251,e16_w11_t252,1.0,11,P8
e16_w11_t252,e16_w11_t253,1.0,11,P8
e16_w11_t253,e16_w11_t254,1.0,11,P8
e16_w11_t254,e16_w11_t255,1.0,11,P8
e17_w11_t40,e17_w11_t41,1.0,11,O1
e17_w11_t85,e17_w11_t86,1.0,11,O1
e17_w11_t86,e17_w11_t87,1.0,11,O1
e17_w11_t87,e17_w11_t88,1.0,11,O1
e17_w11_t87,e17_w11_t92,0.2,11,O1
e17_w11_t104,e17_w11_t105,1.0,11,O1
e17_w11_t105,e17_w11_t106,1.0,11,O1
e17_w11_t106,e17_w11_t107,1.0,11,O1
e17_w11_t106,e17_w11_t117,0.0909,11,O1
e17_w11_t107,e17_w11_t108,1.0,11,O1
e17_w11_t108,e17_w11_t109,1.0,11,O1
e17_w11_t108,e17_w11_t117,0.1111,11,O1
e17_w11_t109,e17_w11_t110,1.0,11,O1
e17_w11_t109,e17_w11_t116,0.1429,11,O1
e17_w11_t110,e17_w11_t111,1.0,11,O1
e17_w11_t113,e17_w11_t114,1.0,11,O1
e17_w11_t114,e17_w11_t115,1.0,11,O1
e17_w11_t115,e17_w11_t116,1.0,11,O1
e17_w11_t116,e17_w11_t117,1.0,11,O1
e17_w11_t117,e17_w11_t118,1.0,11,O1
e17_w11_t118,e17_w11_t119,1.0,11,O1
e17_w11_t119,e17_w11_t120,1.0,11,O1
e17_w11_t124,e17_w11_t125,1.0,11,O1
e17_w11_t124,e17_w11_t192,0.0147,11,O1
e17_w11_t125,e17_w11_t126,1.0,11,O1
e17_w11_t170,e17_w11_t171,1.0,11,O1
e17_w11_t171,e17_w11_t172,1.0,11,O1
e17_w11_t172,e17_w11_t173,1.0,11,O1
e17_w11_t173,e17_w11_t174,1.0,11,O1
e17_w11_t177,e17_w11_t178,1.0,11,O1
e17_w11_t178,e17_w11_t179,1.0,11,O1
e17_w11_t178,e17_w11_t191,0.0769,11,O1
e17_w11_t179,e17_w11_t180,1.0,11,O1
e17_w11_t179,e17_w11_t190,0.0909,11,O1
e17_w11_t180,e17_w11_t181,1.0,11,O1
e17_w11_t181,e17_w11_t182,1.0,11,O1
e17_w11_t181,e17_w11_t189,0.125,11,O1
e17_w11_t186,e17_w11_t187,1.0,11,O1
e17_w11_t187,e17_w11_t188,1.0,11,O1
e17_w11_t188,e17_w11_t189,1.0,11,O1
e17_w11_t189,e17_w11_t190,1.0,11,O1
e17_w11_t190,e17_w11_t191,1.0,11,O1
e17_w11_t191,e17_w11_t192,1.0,11,O1
e17_w11_t192,e17_w11_t193,1.0,11,O1
e17_w11_t193,e17_w11_t194,1.0,11,O1
e17_w11_t197,e17_w11_t198,1.0,11,O1
e17_w11_t197,e17_w11_t215,0.0556,11,O1
e17_w11_t198,e17_w11_t199,1.0,11,O1
e17_w11_t198,e17_w11_t214,0.0625,11,O1
e17_w11_t199,e17_w11_t200,1.0,11,O1
e17_w11_t199,e17_w11_t213,0.0714,11,O1
e17_w11_t200,e17_w11_t201,1.0,11,O1
e17_w11_t200,e17_w11_t212,0.0833,11,O1
e17_w11_t201,e17_w11_t202,1.0,11,O1
e17_w11_t201,e17_w11_t211,0.1,11,O1
e17_w11_t202,e17_w11_t203,1.0,11,O1
e17_w11_t202,e17_w11_t210,0.125,11,O1
e17_w11_t203,e17_w11_t204,1.0,11,O1
e17_w11_t204,e17_w11_t205,1.0,11,O1
e17_w11_t204,e17_w11_t210,0.1667,11,O1
e17_w11_t205,e17_w11_t209,0.25,11,O1
e17_w11_t208,e17_w11_t209,1.0,11,O1
e17_w11_t209,e17_w11_t210,1.0,11,O1
e17_w11_t210,e17_w11_t211,1.0,11,O1
e17_w11_t211,e17_w11_t212,1.0,11,O1
e17_w11_t212,e17_w11_t213,1.0,11,O1
e17_w11_t213,e17_w11_t214,1.0,11,O1
e17_w11_t214,e17_w11_t215,1.0,11,O1
e17_w11_t215,e17_w11_t216,1.0,11,O1
e17_w11_t218,e17_w11_t219,1.0,11,O1
e17_w11_t219,e17_w11_t220,1.0,11,O1
e17_w11_t219,e17_w11_t236,0.0588,11,O1
e17_w11_t219,e17_w11_t255,0.0278,11,O1
e17_w11_t220,e17_w11_t221,1.0,11,O1
e17_w11_t221,e17_w11_t222,1.0,11,O1
e17_w11_t221,e17_w11_t233,0.0833,11,O1
e17_w11_t221,e17_w11_t235,0.0714,11,O1
e17_w11_t222,e17_w11_t223,1.0,11,O1
e17_w11_t222,e17_w11_t232,0.1,11,O1
e17_w11_t223,e17_w11_t224,1.0,11,O1
e17_w11_t223,e17_w11_t231,0.125,11,O1
e17_w11_t223,e17_w11_t232,0.1111,11,O1
e17_w11_t224,e17_w11_t225,1.0,11,O1
e17_w11_t224,e17_w11_t231,0.1429,11,O1
e17_w11_t225,e17_w11_t226,1.0,11,O1
e17_w11_t225,e17_w11_t230,0.2,11,O1
e17_w11_t228,e17_w11_t229,1.0,11,O1
e17_w11_t229,e17_w11_t230,1.0,11,O1
e17_w11_t230,e17_w11_t231,1.0,11,O1
e17_w11_t231,e17_w11_t232,1.0,11,O1
e17_w11_t232,e17_w11_t233,1.0,11,O1
e17_w11_t233,e17_w11_t234,1.0,11,O1
e17_w11_t234,e17_w11_t235,1.0,11,O1
e17_w11_t235,e17_w11_t236,1.0,11,O1
e17_w11_t238,e17_w11_t239,1.0,11,O1
e17_w11_t239,e17_w11_t240,1.0,11,O1
e17_w11_t239,e17_w11_t253,0.0714,11,O1
e17_w11_t239,e17_w11_t254,0.0667,11,O1
e17_w11_t240,e17_w11_t241,1.0,11,O1
e17_w11_t241,e17_w11_t242,1.0,11,O1
e17_w11_t241,e17_w11_t253,0.0833,11,O1
e17_w11_t242,e17_w11_t243,1.0,11,O1
e17_w11_t242,e17_w11_t253,0.0909,11,O1
e17_w11_t243,e17_w11_t244,1.0,11,O1
e17_w11_t244,e17_w11_t245,1.0,11,O1
e17_w11_t244,e17_w11_t252,0.125,11,O1
e17_w11_t245,e17_w11_t246,1.0,11,O1
e17_w11_t245,e17_w11_t251,0.1667,11,O1
e17_w11_t249,e17_w11_t250,1.0,11,O1
e17_w11_t250,e17_w11_t251,1.0,11,O1
e17_w11_t251,e17_w11_t252,1.0,11,O1
e17_w11_t252,e17_w11_t253,1.0,11,O1
e17_w11_t253,e17_w11_t254,1.0,11,O1
e17_w11_t254,e17_w11_t255,1.0,11,O1
e18_w11_t148,e18_w11_t149,1.0,11,OZ
e18_w11_t149,e18_w11_t150,1.0,11,OZ
e18_w11_t150,e18_w11_t151,1.0,11,OZ
e18_w11_t191,e18_w11_t192,1.0,11,OZ
e18_w11_t192,e18_w11_t193,1.0,11,OZ
e18_w11_t192,e18_w11_t230,0.0263,11,OZ
e18_w11_t193,e18_w11_t194,1.0,11,OZ
e18_w11_t194,e18_w11_t195,1.0,11,OZ
e18_w11_t195,e18_w11_t196,1.0,11,OZ
e18_w11_t196,e18_w11_t197,1.0,11,OZ
e18_w11_t197,e18_w11_t198,1.0,11,OZ
e18_w11_t197,e18_w11_t202,0.2,11,OZ
e18_w11_t197,e18_w11_t205,0.125,11,OZ
e18_w11_t204,e18_w11_t205,1.0,11,OZ
e18_w11_t205,e18_w11_t206,1.0,11,OZ
e18_w11_t206,e18_w11_t207,1.0,11,OZ
e18_w11_t215,e18_w11_t224,0.1111,11,OZ
e18_w11_t217,e18_w11_t223,0.1667,11,OZ
e18_w11_t221,e18_w11_t222,1.0,11,OZ
e18_w11_t222,e18_w11_t223,1.0,11,OZ
e18_w11_t223,e18_w11_t224,1.0,11,OZ
e18_w11_t224,e18_w11_t225,1.0,11,OZ
e19_w11_t8,e19_w11_t9,1.0,11,O2
e19_w11_t9,e19_w11_t10,1.0,11,O2
e19_w11_t9,e19_w11_t12,0.3333,11,O2
e19_w11_t12,e19_w11_t13,1.0,11,O2
e19_w11_t28,e19_w11_t29,1.0,11,O2
e19_w11_t29,e19_w11_t30,1.0,11,O2
e19_w11_t140,e19_w11_t141,1.0,11,O2
e19_w11_t141,e19_w11_t142,1.0,11,O2
e19_w11_t152,e19_w11_t153,1.0,11,O2
e19_w11_t184,e19_w11_t185,1.0,11,O2
e19_w11_t185,e19_w11_t186,1.0,11,O2
e19_w11_t185,e19_w11_t189,0.25,11,O2
e19_w11_t188,e19_w11_t189,1.0,11,O2
e19_w11_t196,e19_w11_t206,0.1,11,O2
e19_w11_t197,e19_w11_t206,0.1111,11,O2
e19_w11_t201,e19_w11_t205,0.25,11,O2
e19_w11_t204,e19_w11_t205,1.0,11,O2
e19_w11_t205,e19_w11_t206,1.0,11,O2
e19_w11_t206,e19_w11_t207,1.0,11,O2
e19_w11_t216,e19_w11_t217,1.0,11,O2
e19_w11_t216,e19_w11_t224,0.125,11,O2
e19_w11_t217,e19_w11_t218,1.0,11,O2
e19_w11_t223,e19_w11_t224,1.0,11,O2
e19_w11_t236,e19_w11_t237,1.0,11,O2
e19_w11_t248,e19_w11_t249,1.0,11,O2
e19_w11_t249,e19_w11_t250,1.0,11,O2
e19_w11_t250,e19_w11_t251,1.0,11,O2
e20_w11_t188,e20_w11_t189,1.0,11,A1
e20_w11_t189,e20_w11_t190,1.0,11,A1
e20_w11_t201,e20_w11_t202,1.0,11,A1
e0_w12_t28,e0_w12_t29,1.0,12,FP1
e0_w12_t29,e0_w12_t30,1.0,12,FP1
e0_w12_t41,e0_w12_t42,1.0,12,FP1
e0_w12_t64,e0_w12_t65,1.0,12,FP1
e0_w12_t85,e0_w12_t86,1.0,12,FP1
e0_w12_t86,e0_w12_t87,1.0,12,FP1
e0_w12_t87,e0_w12_t88,1.0,12,FP1
e0_w12_t88,e0_w12_t89,1.0,12,FP1
e0_w12_t88,e0_w12_t93,0.2,12,FP1
e0_w12_t105,e0_w12_t106,1.0,12,FP1
e1_w12_t0,e1_w12_t1,1.0,12,FP2
e1_w12_t1,e1_w12_t2,1.0,12,FP2
e1_w12_t78,e1_w12_t79,1.0,12,FP2
e1_w12_t79,e1_w12_t80,1.0,12,FP2
e1_w12_t79,e1_w12_t94,0.0667,12,FP2
e2_w12_t21,e2_w12_t22,1.0,12,F7
e2_w12_t46,e2_w12_t47,1.0,12,F7
e2_w12_t55,e2_w12_t89,0.0294,12,F7
e2_w12_t79,e2_w12_t89,0.1,12,F7
e2_w12_t80,e2_w12_t89,0.1111,12,F7
e2_w12_t87,e2_w12_t88,1.0,12,F7
e2_w12_t88,e2_w12_t89,1.0,12,F7
e2_w12_t89,e2_w12_t90,1.0,12,F7
e2_w12_t101,e2_w12_t102,1.0,12,F7
e2_w12_t102,e2_w12_t103,1.0,12,F7
e2_w12_t118,e2_w12_t119,1.0,12,F7
e2_w12_t119,e2_w12_t120,1.0,12,F7
e2_w12_t119,e2_w12_t201,0.0122,12,F7
e2_w12_t120,e2_w12_t121,1.0,12,F7
e2_w12_t120,e2_w12_t140,0.05,12,F7
e2_w12_t120,e2_w12_t141,0.0476,12,F7
e2_w12_t186,e2_w12_t194,0.125,12,F7
e2_w12_t192,e2_w12_t193,1.0,12,F7
e2_w12_t193,e2_w12_t194,1.0,12,F7
e3_w12_t75,e3_w12_t79,0.25,12,F3
e3_w12_t78,e3_w12_t79,1.0,12,F3
e3_w12_t79,e3_w12_t80,1.0,12,F3
e3_w12_t91,e3_w12_t92,1.0,12,F3
e3_w12_t92,e3_w12_t93,1.0,12,F3
e3_w12_t95,e3_w12_t96,1.0,12,F3
e3_w12_t96,e3_w12_t97,1.0,12,F3
e3_w12_t97,e3_w12_t98,1.0,12,F3
e3_w12_t103,e3_w12_t104,1.0,12,F3
e3_w12_t104,e3_w12_t105,1.0,12,F3
e3_w12_t105,e3_w12_t106,1.0,12,F3
e3_w12_t114,e3_w12_t115,1.0,12,F3
e3_w12_t135,e3_w12_t136,1.0,12,F3
e3_w12_t136,e3_w12_t137,1.0,12,F3
e3_w12_t152,e3_w12_t153,1.0,12,F3
e3_w12_t155,e3_w12_t156,1.0,12,F3
e3_w12_t156,e3_w12_t157,1.0,12,F3
e3_w12_t161,e3_w12_t162,1.0,12,F3
e3_w12_t188,e3_w12_t189,1.0,12,F3
e4_w12_t0,e4_w12_t1,1.0,12,FZ
e4_w12_t1,e4_w12_t2,1.0,12,FZ
e4_w12_t1,e4_w12_t12,0.0909,12,FZ
e4_w12_t2,e4_w12_t11,0.1111,12,FZ
e4_w12_t10,e4_w12_t11,1.0,12,FZ
e4_w12_t11,e4_w12_t12,1.0,12,FZ
e4_w12_t12,e4_w12_t13,1.0,12,FZ
e4_w12_t13,e4_w12_t14,1.0,12,FZ
e4_w12_t20,e4_w12_t21,1.0,12,FZ
e4_w12_t20,e4_w12_t34,0.0714,12,FZ
e4_w12_t21,e4_w12_t22,1.0,12,FZ
e4_w12_t22,e4_w12_t23,1.0,12,FZ
e4_w12_t22,e4_w12_t31,0.1111,12,FZ
e4_w12_t23,e4_w12_t24,1.0,12,FZ
e4_w12_t30,e4_w12_t31,1.0,12,FZ
e4_w12_t31,e4_w12_t32,1.0,12,FZ
e4_w12_t40,e4_w12_t41,1.0,12,FZ
e4_w12_t41,e4_w12_t42,1.0,12,FZ
e4_w12_t42,e4_w12_t43,1.0,12,FZ
e4_w12_t42,e4_w12_t50,0.125,12,FZ
e4_w12_t51,e4_w12_t52,1.0,12,FZ
e4_w12_t52,e4_w12_t53,1.0,12,FZ
e4_w12_t53,e4_w12_t54,1.0,12,FZ
e4_w12_t54,e4_w12_t55,1.0,12,FZ
e4_w12_t63,e4_w12_t64,1.0,12,FZ
e4_w12_t64,e4_w12_t65,1.0,12,FZ
e4_w12_t64,e4_w12_t74,0.1,12,FZ
e4_w12_t65,e4_w12_t66,1.0,12,FZ
e4_w12_t83,e4_w12_t84,1.0,12,FZ
e4_w12_t84,e4_w12_t85,1.0,12,FZ
e4_w12_t84,e4_w12_t97,0.0769,12,FZ
e4_w12_t85,e4_w12_t86,1.0,12,FZ
e4_w12_t86,e4_w12_t87,1.0,12,FZ
e4_w12_t87,e4_w12_t88,1.0,12,FZ
e4_w12_t88,e4_w12_t89,1.0,12,FZ
e4_w12_t92,e4_w12_t93,1.0,12,FZ
e4_w12_t93,e4_w12_t94,1.0,12,FZ
e4_w12_t94,e4_w12_t95,1.0,12,FZ
e4_w12_t95,e4_w12_t96,1.0,12,FZ
e4_w12_t127,e4_w12_t128,1.0,12,FZ
e4_w12_t128,e4_w12_t129,1.0,12,FZ
e5_w12_t1,e5_w12_t2,1.0,12,F4
e5_w12_t2,e5_w12_t3,1.0,12,F4
e5_w12_t3,e5_w12_t4,1.0,12,F4
e5_w12_t39,e5_w12_t40,1.0,12,F4
e5_w12_t44,e5_w12_t45,1.0,12,F4
e5_w12_t48,e5_w12_t49,1.0,12,F4
e5_w12_t55,e5_w12_t56,1.0,12,F4
e5_w12_t55,e5_w12_t206,0.0066,12,F4
e5_w12_t56,e5_w12_t57,1.0,12,F4
e5_w12_t56,e5_w12_t115,0.0169,12,F4
e5_w12_t56,e5_w12_t116,0.0167,12,F4
e5_w12_t57,e5_w12_t58,1.0,12,F4
e5_w12_t57,e5_w12_t72,0.0667,12,F4
e5_w12_t57,e5_w12_t94,0.027,12,F4
e5_w12_t57,e5_w12_t95,0.0263,12,F4
e5_w12_t58,e5_w12_t59,1.0,12,F4
e5_w12_t58,e5_w12_t70,0.0833,12,F4
e5_w12_t59,e5_w12_t60,1.0,12,F4
e5_w12_t69,e5_w12_t70,1.0,12,F4
e5_w12_t70,e5_w12_t71,1.0,12,F4
e5_w12_t78,e5_w12_t79,1.0,12,F4
e5_w12_t78,e5_w12_t90,0.0833,12,F4
e5_w12_t78,e5_w12_t92,0.0714,12,F4
e5_w12_t79,e5_w12_t80,1.0,12,F4
e5_w12_t79,e5_w12_t88,0.1111,12,F4
e5_w12_t80,e5_w12_t81,1.0,12,F4
e5_w12_t80,e5_w12_t87,0.1429,12,F4
e5_w12_t81,e5_w12_t82,1.0,12,F4
e5_w12_t86,e5_w12_t87,1.0,12,F4
e5_w12_t87,e5_w12_t88,1.0,12,F4
e5_w12_t90,e5_w12_t91,1.0,12,F4
e5_w12_t91,e5_w12_t92,1.0,12,F4
e5_w12_t92,e5_w12_t93,1.0,12,F4
e5_w12_t98,e5_w12_t99,1.0,12,F4
e5_w12_t99,e5_w12_t100,1.0,12,F4
e5_w12_t99,e5_w12_t112,0.0769,12,F4
e5_w12_t100,e5_w12_t101,1.0,12,F4
e5_w12_t100,e5_w12_t110,0.1,12,F4
e5_w12_t101,e5_w12_t102,1.0,12,F4
e5_w12_t102,e5_w12_t110,0.125,12,F4
e5_w12_t103,e5_w12_t104,1.0,12,F4
e5_w12_t104,e5_w12_t105,1.0,12,F4
e5_w12_t104,e5_w12_t109,0.2,12,F4
e5_w12_t107,e5_w12_t108,1.0,12,F4
e5_w12_t108,e5_w12_t109,1.0,12,F4
e5_w12_t109,e5_w12_t110,1.0,12,F4
e5_w12_t110,e5_w12_t111,1.0,12,F4
e5_w12_t111,e5_w12_t112,1.0,12,F4
e5_w12_t112,e5_w12_t113,1.0,12,F4
e5_w12_t119,e5_w12_t120,1.0,12,F4
e5_w12_t119,e5_w12_t135,0.0625,12,F4
e5_w12_t120,e5_w12_t121,1.0,12,F4
e5_w12_t121,e5_w12_t122,1.0,12,F4
e5_w12_t121,e5_w12_t131,0.1,12,F4
e5_w12_t122,e5_w12_t123,1.0,12,F4
e5_w12_t177,e5_w12_t189,0.0833,12,F4
e5_w12_t187,e5_w12_t188,1.0,12,F4
e5_w12_t188,e5_w12_t189,1.0,12,F4
e5_w12_t193,e5_w12_t206,0.0769,12,F4
e5_w12_t198,e5_w12_t205,0.1429,12,F4
e5_w12_t199,e5_w12_t205,0.1667,12,F4
e5_w12_t204,e5_w12_t205,1.0,12,F4
e5_w12_t205,e5_w12_t206,1.0,12,F4
e5_w12_t217,e5_w12_t218,1.0,12,F4
e5_w12_t232,e5_w12_t233,1.0,12,F4
e5_w12_t233,e5_w12_t234,1.0,12,F4
e5_w12_t233,e5_w12_t246,0.0769,12,F4
e5_w12_t249,e5_w12_t250,1.0,12,F4
e6_w12_t4,e6_w12_t5,1.0,12,F8
e6_w12_t5,e6_w12_t6,1.0,12,F8
e6_w12_t5,e6_w12_t27,0.0455,12,F8
e6_w12_t6,e6_w12_t7,1.0,12,F8
e6_w12_t7,e6_w12_t8,1.0,12,F8
e6_w12_t8,e6_w12_t9,1.0,12,F8
e6_w12_t12,e6_w12_t13,1.0,12,F8
e6_w12_t13,e6_w12_t14,1.0,12,F8
e6_w12_t13,e6_w12_t21,0.125,12,F8
e6_w12_t14,e6_w12_t20,0.1667,12,F8
e6_w12_t19,e6_w12_t20,1.0,12,F8
e6_w12_t20,e6_w12_t21,1.0,12,F8
e6_w12_t21,e6_w12_t22,1.0,12,F8
e6_w12_t25,e6_w12_t26,1.0,12,F8
e6_w12_t41,e6_w12_t42,1.0,12,F8
e6_w12_t70,e6_w12_t71,1.0,12,F8
e6_w12_t91,e6_w12_t92,1.0,12,F8
e6_w12_t92,e6_w12_t93,1.0,12,F8
e6_w12_t93,e6_w12_t94,1.0,12,F8
e6_w12_t135,e6_w12_t136,1.0,12,F8
e6_w12_t149,e6_w12_t154,0.2,12,F8
e6_w12_t153,e6_w12_t154,1.0,12,F8
e6_w12_t165,e6_w12_t166,1.0,12,F8
e6_w12_t166,e6_w12_t167,1.0,12,F8
e6_w12_t166,e6_w12_t174,0.125,12,F8
e6_w12_t166,e6_w12_t176,0.1,12,F8
e6_w12_t174,e6_w12_t175,1.0,12,F8
e6_w12_t175,e6_w12_t176,1.0,12,F8
e6_w12_t189,e6_w12_t193,0.25,12,F8
e6_w12_t192,e6_w12_t193,1.0,12,F8
e6_w12_t193,e6_w12_t194,1.0,12,F8
e6_w12_t204,e6_w12_t205,1.0,12,F8
e6_w12_t205,e6_w12_t206,1.0,12,F8
e6_w12_t205,e6_w12_t216,0.0909,12,F8
e6_w12_t206,e6_w12_t207,1.0,12,F8
e6_w12_t206,e6_w12_t214,0.125,12,F8
e6_w12_t207,e6_w12_t208,1.0,12,F8
e6_w12_t216,e6_w12_t217,1.0,12,F8
e6_w12_t217,e6_w12_t218,1.0,12,F8
e6_w12_t226,e6_w12_t227,1.0,12,F8
e6_w12_t250,e6_w12_t251,1.0,12,F8
e7_w12_t9,e7_w12_t42,0.0303,12,T7
e7_w12_t10,e7_w12_t42,0.0312,12,T7
e7_w12_t11,e7_w12_t12,1.0,12,T7
e7_w12_t11,e7_w12_t27,0.0625,12,T7
